(31,0,236861,3,10,1,10,1,1,0,0,0,55,0,1)
(19,0,53355,0,7,0,10,2,1,0,0,0,12,0,0)
(25,0,29106,3,10,0,4,0,1,1,0,0,50,0,0)
(38,4,213274,11,11,3,6,3,1,1,6497,0,40,0,0)
(39,0,22463,7,13,1,12,1,1,0,0,0,40,0,0)
(23,0,180497,7,13,0,9,0,0,1,0,0,32,0,0)
(49,0,37306,1,9,1,0,1,1,0,0,0,40,0,0)
(33,4,137814,1,9,0,4,2,1,0,0,0,32,0,0)
(21,0,447488,10,3,0,0,5,1,0,0,0,38,4,0)
(31,0,220915,11,11,4,6,2,1,0,0,0,40,0,0)
(23,0,42251,7,13,0,8,2,1,1,0,0,45,0,0)
(34,0,162312,7,13,1,7,1,2,0,0,0,40,8,0)
(25,0,77698,1,9,0,0,2,2,1,0,0,40,8,0)
(39,0,282951,1,9,0,6,3,1,0,0,0,40,0,0)
(52,6,311259,1,9,1,10,1,1,0,0,0,40,0,1)
(63,1,65479,12,5,1,12,1,1,0,7688,0,40,0,1)
(41,0,277256,3,10,1,6,1,1,0,0,0,40,0,0)
(46,0,312088,7,13,1,5,1,1,0,15024,0,38,0,1)
(53,1,169719,1,9,1,8,1,1,0,0,0,40,0,0)
(25,2,270276,12,5,4,3,2,1,1,1055,0,40,0,0)
(77,2,172744,3,10,1,3,1,1,0,0,0,35,0,0)
(18,0,96869,13,8,0,11,0,1,0,0,0,40,0,0)
(38,0,237943,5,15,1,5,1,1,0,0,0,50,0,0)
(55,0,119751,8,14,0,8,3,2,1,0,0,50,9,0)
(34,0,236861,1,9,1,9,1,1,0,0,0,40,0,1)
(80,3,201092,1,9,1,4,1,1,0,0,0,30,0,0)
(34,0,147215,11,11,3,9,3,1,1,0,0,60,0,0)
(52,0,152373,3,10,1,9,1,1,0,5013,0,40,0,0)
(42,0,227968,1,9,0,4,3,0,1,0,0,28,10,0)
(26,0,362617,3,10,0,10,2,1,1,0,0,40,0,0)
(31,0,103435,1,9,1,12,1,1,0,0,0,40,0,0)
(25,1,281412,1,9,0,4,0,1,1,0,0,35,0,0)
(55,3,105239,1,9,1,6,1,1,0,0,2057,60,0,0)
(19,0,230165,3,10,0,4,0,1,1,0,0,12,0,0)
(62,3,177493,3,10,1,12,1,1,0,0,0,32,0,0)
(22,4,104443,3,10,0,7,0,1,1,0,0,20,0,0)
(39,2,110342,1,9,1,3,4,1,1,0,0,50,0,0)
(35,0,143385,1,9,1,13,1,1,0,0,0,40,0,0)
(28,0,107189,1,9,1,10,0,1,1,0,0,40,0,0)
(47,0,212944,1,9,1,12,1,1,0,0,0,70,0,1)
(44,5,138634,1,9,1,0,1,1,0,0,0,40,0,0)
(21,0,99970,3,10,0,10,0,1,0,0,0,15,0,0)
(35,0,203717,11,11,0,6,2,1,0,0,0,50,0,0)
(24,0,313956,7,13,1,5,1,1,0,0,0,40,0,1)
(42,4,177937,7,13,0,5,2,1,0,0,0,40,1,0)
(28,0,193868,7,13,0,9,0,1,0,0,0,50,0,0)
(21,0,250939,3,10,0,0,5,1,0,0,0,35,0,0)
(62,4,57629,3,10,3,9,2,0,0,4650,0,40,0,0)
(39,0,281768,1,9,0,4,2,0,1,0,0,40,0,0)
(30,5,260782,1,9,0,4,2,1,0,0,0,40,0,0)
(72,3,243769,5,15,0,5,2,1,0,0,1429,20,0,0)
(50,0,109937,3,10,1,8,4,1,1,0,0,50,0,0)
(28,1,134890,8,14,0,5,2,1,0,0,0,40,0,0)
(29,0,100293,3,10,0,5,2,1,1,0,0,40,0,0)
(26,0,132179,7,13,0,7,0,1,1,0,0,40,0,0)
(27,0,116372,8,14,0,8,2,1,1,0,0,40,0,0)
(29,0,255412,3,10,1,13,1,1,0,3103,0,40,0,1)
(61,2,195789,1,9,1,3,1,1,0,0,0,40,0,0)
(29,0,342400,4,6,1,6,1,1,0,0,0,25,0,0)
(21,2,65481,3,10,0,3,0,1,1,0,0,30,0,0)
(31,0,169085,0,7,1,10,4,1,1,0,0,20,0,0)
(25,0,177221,1,9,1,8,1,1,0,0,0,75,0,0)
(58,0,65325,4,6,1,12,1,1,0,0,0,40,0,1)
(64,0,118944,3,10,1,8,4,1,1,0,0,40,0,1)
(46,5,149337,8,14,0,8,2,1,0,0,0,38,0,0)
(53,2,237868,1,9,1,3,1,1,0,0,0,35,0,1)
(19,0,106183,1,9,0,4,0,4,1,0,0,35,0,0)
(42,0,226388,1,9,3,4,2,0,0,0,0,52,0,0)
(18,0,220754,0,7,0,13,0,1,0,0,0,24,0,0)
(58,6,204021,7,13,1,6,1,1,0,15024,0,50,0,1)
(20,0,347391,3,10,0,2,2,0,0,0,0,60,0,0)
(35,4,413930,1,9,1,6,1,1,0,0,0,40,0,1)
(32,0,174201,1,9,1,13,1,1,0,0,0,38,0,1)
(23,0,145917,1,9,0,13,2,1,1,0,0,25,0,0)
(31,0,241797,3,10,3,9,3,1,1,0,0,40,0,0)
(33,0,265168,7,13,1,10,1,0,0,0,0,55,0,0)
(41,0,171234,3,10,0,0,2,1,1,0,0,48,0,0)
(22,0,178452,1,9,0,0,0,0,0,0,0,40,0,0)
(46,0,157857,3,10,1,2,1,1,0,0,0,40,0,1)
(61,4,512864,3,10,1,12,1,0,0,0,0,40,0,0)
(30,0,296462,1,9,0,8,2,0,0,0,0,40,0,0)
(42,0,171615,1,9,1,8,1,1,0,0,0,55,0,1)
(63,0,214071,4,6,1,13,1,1,0,0,0,40,0,0)
(26,0,172421,3,10,1,10,1,1,0,0,0,40,0,0)
(42,0,195488,4,6,3,7,3,1,1,0,0,40,0,0)
(23,0,316841,3,10,1,4,1,1,0,0,0,40,0,0)
(25,0,236267,1,9,0,0,3,1,0,0,1590,40,0,0)
(30,0,236543,12,5,1,4,1,1,0,0,0,32,11,1)
(23,0,318483,1,9,0,10,0,1,0,0,0,40,0,0)
(34,3,163756,11,11,0,1,2,1,0,27828,0,60,0,1)
(30,0,238186,1,9,1,0,5,1,0,0,2057,48,0,0)
(39,0,329980,3,10,1,6,1,1,0,0,0,40,0,1)
(30,0,169269,0,7,0,13,5,1,0,0,1721,38,12,0)
(38,1,34744,3,10,3,7,3,1,1,0,0,38,0,0)
(26,0,98114,1,9,3,8,0,1,1,0,0,40,0,0)
(20,0,109667,3,10,0,13,0,1,0,0,0,16,0,0)
(37,1,263690,7,13,0,5,3,0,0,0,0,40,1,0)
(33,0,147430,1,9,1,7,0,1,1,0,0,40,0,0)
(24,0,224238,7,13,0,7,0,1,0,0,0,40,0,0)
(42,6,212894,7,13,1,8,1,1,0,0,0,60,0,1)
(51,3,136708,1,9,1,10,1,2,0,3103,0,84,13,0)
(56,1,38573,2,12,1,9,1,1,0,0,0,45,0,1)
(22,0,197200,3,10,0,13,0,1,0,0,0,40,0,0)
(52,3,182796,3,10,1,1,1,1,0,0,0,60,0,0)
(44,0,184527,7,13,3,8,3,1,1,4934,0,45,0,1)
(34,0,145231,1,9,1,7,4,1,1,4064,0,35,0,0)
(51,0,43354,3,10,3,6,2,1,0,0,0,42,0,1)
(20,2,318865,3,10,0,3,2,1,0,0,0,40,0,0)
(19,0,355712,3,10,0,10,2,1,1,0,0,25,0,0)
(37,0,98776,7,13,1,8,1,1,0,0,0,40,0,1)
(68,0,257557,1,9,1,0,1,0,0,0,0,40,0,1)
(22,0,102258,3,10,3,2,2,1,0,0,0,40,0,0)
(56,6,170287,7,13,1,8,1,1,0,0,0,40,0,0)
(37,0,243409,1,9,1,6,1,1,0,0,0,40,0,0)
(52,0,55608,14,2,1,0,1,1,0,0,0,40,4,0)
(26,0,248057,1,9,4,13,0,1,0,0,0,40,12,0)
(33,0,95530,8,14,1,5,1,1,0,0,0,50,0,0)
(45,1,54038,8,14,3,5,3,1,1,0,0,42,0,0)
(18,0,161245,0,7,0,4,0,1,0,0,0,15,0,0)
(43,3,388725,3,10,1,1,1,1,0,0,0,60,0,1)
(64,3,71807,9,16,1,5,1,1,0,15024,0,50,1,1)
(18,0,228216,1,9,0,13,0,1,0,0,0,20,0,0)
(20,2,303121,3,10,0,3,0,1,0,0,0,45,0,0)
(57,0,78020,1,9,1,6,1,1,0,0,0,40,0,1)
(41,0,249254,1,9,3,7,3,1,1,3674,0,42,0,0)
(34,0,87218,8,14,1,8,1,1,0,0,1887,50,0,1)
(19,0,304299,1,9,0,10,3,1,1,0,0,40,0,0)
(44,0,196234,12,5,3,4,3,1,1,0,0,55,5,0)
(56,0,197875,4,6,2,4,3,1,1,0,0,40,0,0)
(36,6,48063,1,9,1,1,1,1,0,0,0,80,0,0)
(48,0,253596,7,13,3,8,3,1,1,0,0,48,0,0)
(29,0,39257,1,9,1,12,1,1,0,0,0,40,0,1)
(33,0,56150,7,13,0,6,2,1,0,2174,0,40,0,0)
(31,0,179415,10,3,1,4,1,1,0,0,0,40,4,0)
(39,0,252445,8,14,1,5,1,1,0,0,0,45,0,1)
(66,0,275918,1,9,1,8,1,1,0,10605,0,40,0,1)
(27,0,106562,7,13,0,5,2,1,1,0,0,50,0,1)
(39,0,198654,1,9,3,8,3,0,1,99999,0,40,0,1)
(59,0,107318,6,4,1,6,1,1,0,5178,0,50,0,1)
(26,0,181896,1,9,0,4,0,1,1,0,0,40,0,0)
(31,0,106014,11,11,3,6,3,1,0,0,0,40,0,0)
(45,2,319993,1,9,2,3,3,1,1,0,0,40,4,0)
(23,0,197997,1,9,0,13,0,1,0,0,0,30,0,0)
(36,1,173542,1,9,3,7,3,1,1,0,0,40,0,0)
(34,0,207564,3,10,1,4,4,1,1,0,0,12,0,1)
(32,0,224462,1,9,1,12,1,1,0,0,0,84,0,1)
(37,0,123361,7,13,1,5,1,0,0,0,0,50,0,1)
(33,0,90409,7,13,0,10,2,1,0,0,0,45,0,0)
(50,3,165001,5,15,1,5,1,1,0,99999,0,80,0,1)
(32,4,149573,2,12,0,2,2,0,0,0,0,40,0,0)
(35,0,249456,7,13,0,7,0,0,1,0,0,40,0,0)
(37,0,149898,0,7,1,6,1,1,0,0,0,40,0,0)
(44,0,292985,3,10,3,6,2,1,0,0,0,60,0,0)
(57,0,50223,3,10,3,13,5,1,0,0,0,25,0,0)
(29,1,400074,3,10,1,8,0,1,1,0,0,40,0,0)
(55,0,197399,1,9,1,6,1,1,0,0,0,50,0,1)
(43,6,209547,5,15,1,5,1,1,0,0,0,25,0,1)
(43,0,52433,3,10,1,10,1,1,0,0,0,70,0,0)
(45,3,355978,3,10,1,10,1,1,0,0,0,60,0,1)
(33,3,48214,8,14,1,5,4,1,1,0,0,8,0,0)
(26,0,190873,4,6,3,4,3,1,1,0,0,40,7,0)
(23,0,278390,3,10,1,10,1,1,0,0,0,68,0,0)
(41,0,203217,6,4,4,6,2,1,0,0,0,40,4,0)
(24,0,279175,1,9,1,6,1,1,0,0,0,40,0,0)
(47,3,194590,7,13,1,10,1,1,0,0,0,44,0,0)
(34,3,198813,1,9,0,6,0,1,0,0,0,45,0,0)
(40,0,187294,1,9,1,8,1,1,0,0,0,40,0,1)
(28,0,302903,7,13,1,5,4,2,1,0,1485,40,0,0)
(24,0,154835,1,9,0,8,0,2,1,0,0,40,14,0)
(73,2,73402,3,10,1,3,1,1,0,0,0,10,0,0)
(23,0,100345,1,9,0,6,5,1,0,0,0,15,0,0)
(43,3,126320,1,9,1,8,1,0,0,0,0,40,0,1)
(26,0,142226,7,13,3,9,2,1,1,0,0,40,0,0)
(58,3,112076,9,16,6,8,4,1,1,0,1485,35,0,1)
(52,0,225339,1,9,2,7,3,0,1,0,0,35,0,0)
(29,0,211208,0,7,1,12,1,1,0,0,0,99,0,1)
(47,0,200808,0,7,1,4,1,1,0,0,0,35,15,0)
(49,0,220618,1,9,3,7,3,0,1,0,0,37,0,0)
(40,0,210493,0,7,2,7,3,1,1,0,0,40,0,0)
(62,3,369734,1,9,1,7,4,1,1,0,0,40,0,0)
(49,0,27898,1,9,1,8,1,1,0,0,1977,55,0,1)
(50,0,138193,7,13,3,5,5,1,1,0,0,50,0,1)
(31,0,224234,1,9,0,12,0,0,0,0,0,40,0,0)
(48,1,188741,8,14,0,5,2,1,1,0,0,50,0,0)
(24,0,183772,1,9,0,6,3,1,1,0,0,40,0,0)
(41,2,155041,1,9,0,3,0,1,1,3418,0,40,0,0)
(37,0,79586,1,9,4,0,0,2,0,0,0,60,0,0)
(45,0,355781,7,13,1,8,1,2,0,0,0,45,16,1)
(63,2,156158,1,9,1,3,1,1,0,0,0,16,0,0)
(36,0,116358,8,14,1,8,1,2,0,0,0,45,17,0)
(45,0,59287,7,13,1,8,1,1,0,0,0,40,0,0)
(41,0,138868,7,13,0,10,2,1,1,0,0,40,0,0)
(26,0,185885,2,12,0,9,5,1,1,0,0,20,0,0)
(17,0,40299,0,7,0,10,0,1,1,0,0,25,0,0)
(27,0,500068,1,9,1,4,1,1,0,0,0,36,1,0)
(43,0,51494,1,9,1,0,1,1,0,0,0,65,0,0)
(35,0,179481,1,9,0,12,0,1,0,0,0,55,0,0)
(38,0,365907,7,13,3,7,3,1,1,0,0,40,0,0)
(26,0,284343,1,9,0,0,2,1,0,0,0,40,0,0)
(28,0,204862,3,10,0,8,0,1,1,0,0,40,0,0)
(38,0,272476,7,13,1,5,4,1,1,0,0,24,0,1)
(36,0,175130,0,7,3,12,3,1,1,0,0,40,0,0)
(33,0,118941,1,9,1,7,4,1,1,0,0,40,0,1)
(19,0,164339,1,9,0,13,0,1,0,1055,0,70,0,0)
(22,2,213291,2,12,0,3,0,1,0,0,0,25,0,0)
(42,4,55457,4,6,1,7,1,1,0,0,0,40,4,0)
(50,0,280292,4,6,1,12,1,1,0,0,0,40,0,1)
(30,0,446894,1,9,1,13,1,1,0,0,0,30,0,0)
(37,5,67083,3,10,1,5,5,2,0,0,0,40,18,0)
(54,6,159219,5,15,1,5,1,1,0,99999,0,40,0,1)
(52,6,168539,7,13,0,8,2,1,0,0,0,40,0,0)
(65,0,88145,14,2,1,13,1,3,0,0,0,40,1,0)
(33,0,150309,1,9,3,6,2,1,1,0,0,40,0,0)
